student_id,age,gender,residency,socioeconomic_status,parental_education,family_income,distance_to_university,study_hours_weekly,attendance_rate,library_usage,extracurricular_activities,internet_access,device_ownership,previous_grade,math_score,science_score,english_score,study_group_participation,scholarship_status,campus_housing,part_time_job,commute_time,sleep_hours,stress_level,course_load,faculty,year_of_study,mobile_money_usage,health_status,academic_performance,study_hours_binned,total_score
2496,18,Male,Urban,Low,Secondary,4896.19,66.5,14.5,0.982100164,4.9,Both,Yes,Laptop,47,53.4,50.6,81.1,No,None,On-Campus,No,45.6,6.5,High,11.8,Sciences,4th,5682.18,Fair,Good,Moderate,61.699999999999996
2497,29,Female,Rural,Low,Tertiary,48943.94,3.2,20.5,0.905027515,5.9,Sports,Yes,Both,93,67.4,69.7,87.9,No,None,On-Campus,Yes,50.2,6.7,High,15.4,Arts,3rd,1020.9,Fair,Excellent,High,75
2498,25,Female,Rural,Low,Secondary,25826.38,94.2,9.2,0.886806996,6.7,None,Yes,None,53,59.7,84,34.6,Yes,Full,Off-Campus,Yes,0.9,5.1,High,13.5,Engineering,4th,2597.7,Fair,Poor,Low,59.43333333333334
2499,19,Male,Rural,Middle,None,14874.35,15.3,18.6,0.898448386,6.6,None,Yes,None,85.9,67.2,46.5,62.2,No,None,Off-Campus,No,24.4,5.8,Low,11.7,Business,3rd,3043.32,Excellent,Excellent,Moderate,58.63333333333333
2500,20,Male,Rural,Middle,Secondary,25999.33,8.2,20.9,0.8525791,8.2,Clubs,Yes,None,84.1,94.4,60.7,75.7,No,None,Off-Campus,Yes,-0.9,8,Low,15.8,Sciences,4th,4900.42,Excellent,Excellent,High,76.93333333333334
2501,29,Male,Urban,Middle,Secondary,46024.05,69.6,6.8,0.632310768,4.4,Both,Yes,Both,45.4,77.8,89.9,49.6,No,None,Off-Campus,No,16.3,6.3,High,16.9,Education,4th,-926.44,Fair,Average,Low,72.43333333333334
2502,24,Female,Urban,Low,Primary,29021.19,35.8,20.6,0.534652858,3.7,Sports,Yes,None,79,57.8,58.6,54.6,Yes,None,Off-Campus,No,46.5,9.1,High,17.6,Sciences,1st,5056.13,Fair,Poor,High,57
2503,25,Female,Rural,Low,Primary,16721.2,88.1,16.7,0.817350801,7.9,Sports,Yes,Smartphone,49.5,90.2,45.2,67.5,Yes,None,On-Campus,No,31.7,9.4,Moderate,13.8,Business,2nd,-1311.75,Good,Excellent,Moderate,67.63333333333334
2504,24,Female,Urban,Middle,None,45136.92,21.9,16.6,0.57755605,5.2,Sports,No,Smartphone,43.3,72.3,54.8,45.2,Yes,Full,On-Campus,No,44.9,8.8,High,14.6,Sciences,4th,2293.98,Excellent,Poor,Moderate,57.43333333333333
2505,26,Male,Rural,Middle,Secondary,39879.4,6.6,4.5,0.826563237,6.4,Both,Yes,Smartphone,48.4,54.7,61.1,39.6,Yes,None,On-Campus,No,43.2,6.1,Low,16.4,Business,3rd,4019.46,Good,Poor,Low,51.800000000000004
2506,20,Female,Urban,Low,Secondary,32433.38,72,16,0.827982492,5.3,Both,Yes,Both,89.6,53.3,72.4,79.2,Yes,Full,Off-Campus,Yes,17.4,7.4,High,15.2,Sciences,1st,1.13,Excellent,Average,Moderate,68.3
2507,28,Male,Rural,Middle,Tertiary,29351.5,6.6,13,0.558691542,9.8,None,Yes,Laptop,43.3,53,78.1,33.8,Yes,None,Off-Campus,No,26.9,3.2,High,13.8,Engineering,4th,1292.21,Excellent,Poor,Moderate,54.96666666666666
2508,29,Female,Rural,Middle,Primary,32934.98,30.1,17,0.889068708,-0.5,None,Yes,Both,44.8,41,91.1,84.1,No,None,On-Campus,No,46.9,8.1,High,15,Sciences,3rd,1947.8,Excellent,Good,Moderate,72.06666666666666
2509,28,Female,Urban,Low,Secondary,22950.9,77.1,19.2,0.752254891,7.1,None,Yes,Smartphone,81,36.3,54.2,53.5,No,None,Off-Campus,Yes,28.3,5.8,Low,16.8,Business,2nd,-247.08,Excellent,Poor,Moderate,48
2510,26,Other,Rural,Middle,Secondary,20545.23,18.9,15.9,0.745026002,5.9,None,No,Both,52,44.3,56.4,29.3,Yes,None,On-Campus,Yes,63.9,6.1,High,16.5,Sciences,4th,2098.41,Excellent,Poor,Moderate,43.33333333333333
2511,28,Female,Urban,Middle,Secondary,30929.6,37.8,5.2,0.616161165,7.3,Sports,Yes,Smartphone,63.5,57.5,44.5,59.6,Yes,None,Off-Campus,Yes,39.5,8.4,High,13.9,Education,2nd,1521,Fair,Poor,Low,53.86666666666667
2512,23,Female,Rural,High,Secondary,18580.09,76,10.6,0.536032224,5.3,Sports,Yes,None,73.2,53.2,55.1,69.2,Yes,Partial,On-Campus,Yes,25.2,8.7,Low,17.3,Engineering,1st,2522.39,Good,Average,Moderate,59.16666666666667
2513,28,Male,Urban,Middle,Tertiary,26511.79,19.9,19.9,0.775112973,2.9,Sports,Yes,Both,83.3,53.6,51.9,76,Yes,Partial,Off-Campus,No,37.4,9.8,Low,17.4,Arts,2nd,5264.36,Fair,Excellent,Moderate,60.5
2514,26,Female,Rural,Middle,Secondary,29779.32,66.4,10.5,0.787064312,0.5,Both,Yes,Laptop,80,59.1,65,36.9,Yes,None,Off-Campus,No,36.6,5.1,Low,12,Education,3rd,1315.15,Fair,Average,Moderate,53.666666666666664
2515,19,Male,Urban,Middle,Primary,34754.88,61.7,14.8,0.978689408,7.3,Sports,No,Laptop,40.6,46.1,52.8,55,Yes,Partial,On-Campus,No,31.8,5.7,High,16.9,Education,3rd,2587.57,Fair,Poor,Moderate,51.3
2516,17,Female,Urban,High,Primary,24181.2,20,15.1,0.826831415,4.6,Sports,Yes,Smartphone,75.3,82.4,64,67,Yes,Partial,On-Campus,No,49.1,8.1,Low,14.2,Sciences,4th,95.51,Fair,Excellent,Moderate,71.13333333333334
2517,25,Female,Urban,Middle,Secondary,24482.81,17.1,21.4,0.511361213,11.9,Clubs,Yes,Both,78.2,60.2,74.5,79.2,No,None,On-Campus,No,38.1,5,Low,15.9,Business,4th,2128.94,Fair,Excellent,High,71.3
2518,26,Other,Urban,Middle,Primary,36157.96,40.9,18,0.859694643,4.5,Sports,No,None,88.9,38.2,59.6,85.6,No,None,On-Campus,No,12.5,6,Moderate,18.5,Business,1st,2119.27,Excellent,Good,Moderate,61.13333333333333
2519,26,Female,Urban,Low,Secondary,18648.01,45.2,14.6,0.6166974,11.7,None,Yes,Both,54.4,32.1,75.1,56.3,No,Full,On-Campus,No,4.8,7.3,High,14,Education,3rd,1942.51,Good,Poor,Moderate,54.5
2520,23,Female,Urban,Low,Primary,45997.91,59.2,10.4,0.7481949566658948,6,Both,Yes,Smartphone,66.9,74.3,25.1,31.2,Yes,None,Off-Campus,Yes,46.6,7.4,Moderate,12.8,Engineering,4th,3819.53,Excellent,NA,Moderate,43.53333333333333
2521,26,Female,Urban,Middle,None,-12718.855,26.4,9.8,0.736720931,5.7,Sports,Yes,Smartphone,42.4,72.5,55.3,88,Yes,None,Off-Campus,No,27.6,7.1,High,14.4,Sciences,2nd,4401.54,Good,Average,Low,71.93333333333334
2522,28,Male,Urban,Middle,Primary,24754.02,7.5,15.8,0.853302348,4.8,Sports,Yes,Smartphone,64.7,59.7,67.4,54.4,Yes,None,On-Campus,No,41.9,10,High,15,Engineering,2nd,5214.23,Excellent,Average,Moderate,60.5
2523,26,Female,Rural,Low,Tertiary,27562.1,13.4,9.5,0.7481949566658948,7,Clubs,No,Smartphone,92.7,18.3,39.8,50.8,Yes,None,Off-Campus,Yes,6.5,8.1,High,17.7,Education,4th,4995.42,Fair,NA,Low,36.3
2524,20,Male,Urban,Middle,Secondary,23088.9,49.6,13.8,0.898910883,7.4,Clubs,Yes,Smartphone,54.9,65.1,37.6,54.4,Yes,Full,On-Campus,No,45,6.5,Moderate,16.3,Engineering,4th,4061.73,Excellent,Average,Moderate,52.36666666666667
2525,21,Female,Rural,Low,Tertiary,28973.29,29.8,7.4,0.7481949566658948,6.4,None,Yes,Laptop,69.1,50.7,61.7,65.4,No,None,Off-Campus,No,16.2,7.6,Moderate,16.7,Sciences,1st,3367.18,Excellent,NA,Low,59.26666666666667
2526,29,Female,Rural,High,Tertiary,59486.64,62.1,18.6,0.704726198,4.6,Both,Yes,None,83.8,50.8,74.1,53.4,No,None,Off-Campus,No,40.7,6.6,Low,15.3,Engineering,1st,3094.9,Fair,Average,Moderate,59.43333333333333
2527,27,Female,Urban,Middle,Secondary,27035.05,93.5,16.6,0.7481949566658948,9.6,None,Yes,Smartphone,82.9,28.8,61.2,46,Yes,None,On-Campus,No,48.9,4.3,High,12.3,Engineering,1st,1979.04,Fair,NA,Moderate,45.333333333333336
2528,24,Female,Urban,High,Secondary,36635.42,94.7,22.7,0.581227476,7.1,Both,Yes,Smartphone,59.2,38.3,54.5,77.5,Yes,Partial,On-Campus,Yes,23.5,6.4,High,14.8,Sciences,1st,5131.62,Fair,Average,High,56.766666666666666
2529,17,Male,Urban,Middle,Secondary,19853.78,48.9,9.3,0.763062684,7.7,None,No,Smartphone,51.1,45.2,62.6,72.5,No,None,On-Campus,No,18.2,8.6,Moderate,14.8,Engineering,1st,3992.3,Good,Average,Low,60.1
2530,21,Female,Rural,Middle,None,46139.36,56.2,5.7,0.822968393,6.7,Sports,No,None,65.5,78.3,43.2,43.7,Yes,None,On-Campus,No,28.1,5.4,Moderate,19.8,Business,3rd,1234.39,Fair,Poor,Low,55.06666666666667
2531,21,Male,Urban,Middle,Secondary,30079.68,60.8,21.6,0.732261971,5.7,Sports,Yes,Smartphone,70.1,54.1,64.5,34.1,Yes,None,Off-Campus,No,28.4,6.1,Moderate,12.9,Sciences,4th,4025.12,Excellent,Excellent,High,50.9
2532,27,Female,Rural,Low,Tertiary,25308.745,83.6,16.5,0.57237075,9.6,None,Yes,Laptop,81.7,39.3,46.8,62.9,Yes,None,Off-Campus,Yes,50,4,High,12.9,Education,1st,2948.75,Fair,Poor,Moderate,49.666666666666664
2533,24,Female,Rural,Middle,Secondary,14420.08,65.9,10.7,0.666447265,8,Sports,Yes,Laptop,71.2,49.7,61.3,75.4,No,None,On-Campus,No,30.3,7.3,High,15,Arts,4th,5684.41,Good,Poor,Moderate,62.13333333333333
2534,25,Male,Urban,Middle,Secondary,46591.62,18.9,14.9,0.928601676,1.7,None,Yes,Smartphone,41.7,76.8,38.7,79.9,No,Partial,Off-Campus,No,26.6,5.6,High,19,Engineering,1st,2831.38,Excellent,Average,Moderate,65.13333333333334
2535,19,Female,Urban,Low,Primary,29168.34,1.1,6,0.552814528,4.6,Both,Yes,Both,40.8,46.3,58,67.3,Yes,None,Off-Campus,Yes,23.1,5.6,High,11.9,Education,3rd,912.15,Good,Poor,Low,57.199999999999996
2536,22,Male,Urban,Low,Secondary,44594.78,36.8,7.1,0.874757159,6.5,Clubs,Yes,Smartphone,42.8,47,48.6,61.9,Yes,None,On-Campus,Yes,-4.4,5.6,High,16.5,Arts,2nd,2646.73,Fair,Poor,Low,52.5
2537,28,Other,Urban,Middle,None,25308.745,84.1,20.2,0.703523538,6.2,None,Yes,Both,82.4,32.5,67.9,64.2,No,None,Off-Campus,No,11.6,6.8,Low,17.1,Arts,2nd,2077.51,Fair,Excellent,High,54.86666666666667
2538,21,Female,Rural,Low,Secondary,39655.76,51.2,18.6,0.7481949566658948,7.7,Clubs,Yes,Smartphone,45.5,84.8,74,72.6,No,Full,Off-Campus,No,15.3,6.9,Low,14,Engineering,4th,1205.55,Excellent,NA,Moderate,77.13333333333333
2539,30,Other,Rural,Low,Primary,36900.33,9.7,14.7,0.816285075,4.4,Both,Yes,Laptop,90.8,51.1,65.5,45.4,No,None,On-Campus,No,27.3,9.6,Low,18.4,Sciences,1st,2177.61,Good,Good,Moderate,54
2540,20,Male,Urban,High,Secondary,20123.34,70.9,7.6,0.627038881,5.5,Sports,Yes,Laptop,46.6,55.8,83.5,79,No,Full,Off-Campus,No,28.6,7.9,Moderate,16.3,Sciences,4th,3586,Excellent,Average,Low,72.76666666666667
2541,18,Male,Urban,Middle,Tertiary,46637.95,5,22.6,0.7481949566658948,10.4,Both,No,Smartphone,73.4,55.3,71.7,58.6,No,Partial,Off-Campus,Yes,44.9,6.7,High,15.4,Education,2nd,1281.52,Good,NA,High,61.86666666666667
2542,20,Male,Urban,Low,None,38973.89,17.4,20.9,0.900260616,3.5,Clubs,Yes,Laptop,89.7,55.6,55.6,66,Yes,Partial,On-Campus,No,35.4,7.5,Low,15.6,Business,3rd,5375.56,Good,Excellent,High,59.06666666666667
2543,27,Female,Urban,Middle,None,23142.63,69.6,14.5,0.765722348,3.4,None,Yes,None,48.6,76.6,38.6,51.5,No,None,Off-Campus,No,28.7,6,High,12.4,Sciences,2nd,1353.21,Fair,Poor,Moderate,55.56666666666666
2544,24,Male,Rural,Low,Secondary,37447.73,31.4,1.5,0.603016315,6.9,Both,Yes,Both,41.2,64.2,44.3,55.4,No,None,On-Campus,Yes,46.2,6.7,High,14,Sciences,2nd,2921.97,Excellent,Poor,Low,54.63333333333333
2545,29,Female,Urban,Middle,Secondary,45175.19,11.7,12.3,0.679041305,-0.6,None,Yes,Laptop,58,66.6,80,78.1,No,Partial,Off-Campus,No,5.7,6.1,Low,16.2,Business,2nd,6343.74,Fair,Excellent,Moderate,74.89999999999999
2546,19,Female,Urban,Low,Secondary,32595.8,75.1,22.3,0.658195973,6,Clubs,Yes,Smartphone,95.4,43.1,95.3,72.5,No,None,On-Campus,Yes,21.5,5.5,Low,12.5,Engineering,3rd,3047.28,Fair,Good,High,70.3
2547,17,Male,Urban,Middle,Primary,54547.06,83,11.6,0.720906911,9.9,Sports,Yes,None,78.2,46.4,56.2,43.6,Yes,None,On-Campus,Yes,19.9,6.7,Moderate,12.5,Business,4th,1413.34,Excellent,Poor,Moderate,48.733333333333334
2548,20,Female,Rural,Middle,Secondary,38013.23,97.7,21.5,0.756170579,6.5,Sports,Yes,None,96.4,68.6,71.4,72.7,No,None,Off-Campus,No,31.9,7.5,High,18.2,Education,4th,1448.65,Excellent,Good,High,70.9
2549,18,Female,Urban,Middle,Primary,25308.745,35.1,7.6,0.581391923,11,Both,Yes,Both,87.3,95.5,60.4,49.8,No,Partial,On-Campus,No,41.2,6.5,High,14.2,Arts,4th,1987.5,Fair,Poor,Low,68.56666666666666
2550,18,Female,Rural,Low,Tertiary,36640.76,69.3,14.9,0.966957507,9,Both,No,None,70.7,31.6,48.1,64,Yes,None,On-Campus,No,40.7,6.3,Moderate,14.6,Sciences,3rd,3281.49,Excellent,Average,Moderate,47.9
2551,19,Female,Rural,Low,Secondary,3055.51,45,20.5,0.593523861,2.5,Clubs,No,None,72.7,51.8,81.9,66,No,Partial,Off-Campus,No,19.5,4.5,High,15.3,Engineering,3rd,3009.4,Fair,Average,High,66.56666666666666
2552,17,Female,Rural,Middle,Secondary,16838.33,37.3,20.6,0.951797113,4.1,None,No,None,89.6,52.2,60.6,87.3,No,Partial,On-Campus,Yes,17.3,6.7,Moderate,16.4,Engineering,4th,2120.55,Good,Excellent,High,66.7
2553,25,Male,Urban,Low,Tertiary,19359.62,12.5,18.1,0.686170566,-4.5,Both,Yes,Laptop,40.4,31.1,55.8,71.5,No,Partial,On-Campus,Yes,27.8,8.2,High,18.3,Arts,4th,3253.74,Fair,Poor,Moderate,52.8
2554,22,Female,Rural,Middle,Secondary,15252.09,61.3,5.5,0.565835918,6.3,Both,No,Laptop,61.2,57.7,23.5,59.2,Yes,None,On-Campus,No,42.1,7.6,High,13.9,Sciences,1st,5036.48,Fair,Poor,Low,46.800000000000004
2555,26,Other,Urban,Low,Secondary,11749.99,63.6,15.9,0.913021815,2.7,None,Yes,Laptop,70.1,69.1,44,42.3,No,Partial,On-Campus,No,24,9.1,Moderate,14.2,Education,2nd,1592.3,Good,Good,Moderate,51.8
2556,19,Female,Urban,Middle,Secondary,-3350.67,7.3,13.8,0.797077559,5.5,Both,Yes,Smartphone,99.3,80.1,61.1,56.5,No,None,On-Campus,Yes,14.3,7.3,Moderate,13.3,Engineering,2nd,2717,Fair,Average,Moderate,65.9
2557,20,Male,Rural,Middle,Primary,37795.67,73,4.4,0.750332919,4.8,Both,No,None,80.4,47.6,66.3,60,No,Full,Off-Campus,Yes,37.2,7.7,Low,17.2,Sciences,2nd,1764.96,Excellent,Poor,Low,57.96666666666667
2558,19,Male,Urban,Low,Primary,13652.56,8.3,3.4,0.529953055,2,Sports,Yes,Both,92.1,79.7,42.8,54.7,Yes,None,Off-Campus,No,48.2,7.7,High,11.1,Engineering,3rd,2055.67,Excellent,Poor,Low,59.06666666666667
2559,27,Male,Rural,Low,Primary,28143.66,92.8,14.1,0.999171677,6.3,Clubs,No,Both,73.7,36.8,68,9.8,No,Partial,On-Campus,No,24.3,10.5,Moderate,12.8,Sciences,3rd,2561.23,Fair,Poor,Moderate,38.2
2560,28,Male,Urban,Middle,Tertiary,30917.55,53.3,20,0.870083792,-0.7,Sports,Yes,Laptop,84.7,58.9,80.1,55.1,Yes,None,On-Campus,No,17,4.8,Moderate,12,Business,1st,3205.28,Good,Excellent,Moderate,64.7
2561,19,Male,Urban,Low,Secondary,32675.95,99.2,17.8,0.65083442,9.4,Both,Yes,Smartphone,40.3,76.8,52,53.3,No,None,Off-Campus,No,31.7,7.6,Moderate,20.5,Arts,4th,3821.09,Fair,Excellent,Moderate,60.699999999999996
2562,29,Male,Rural,Low,Secondary,18298.05,79.8,20.6,0.7481949566658948,6.5,Sports,Yes,Both,95,43.9,52.7,51,Yes,None,On-Campus,No,28.1,8,High,15.7,Education,3rd,1842.95,Good,NA,High,49.2
2563,28,Female,Rural,Middle,Secondary,42199.53,42.4,15.2,0.701114948,4.1,Both,Yes,Laptop,68.1,63.2,56.1,55,Yes,None,Off-Campus,No,40.1,8.1,High,13.7,Education,4th,2316.98,Fair,Poor,Moderate,58.1
2564,17,Male,Rural,Low,Secondary,31208.81,26.8,30.7,0.644337027,5.7,None,Yes,Both,85,45.1,71,34.2,Yes,Partial,On-Campus,No,62,5.6,High,16.6,Arts,4th,863.75,Fair,Good,Very High,50.1
2565,28,Male,Urban,Middle,Secondary,5937.39,2.1,16.9,0.593528104,-1.2,Clubs,Yes,None,77.1,59.6,51,65.5,No,None,Off-Campus,Yes,28.6,5.9,Moderate,14.5,Business,3rd,3193.34,Good,NA,Moderate,58.7
2566,23,Male,Urban,Middle,Secondary,38769.36,28.3,15.3,0.594947087,-1.3,Both,No,Both,56.8,76.6,63.6,48.1,No,None,Off-Campus,No,65.6,6.6,Moderate,16,Business,2nd,4444.44,Excellent,Good,Moderate,62.766666666666666
2567,19,Male,Urban,Middle,Tertiary,-6013.77,45.3,11.6,0.564614182,1.9,Sports,Yes,Both,73.4,54,58.1,51.8,No,Full,Off-Campus,No,44.7,6.4,Low,15.3,Arts,4th,5501.09,Fair,Average,Moderate,54.63333333333333
2568,28,Other,Urban,Middle,Secondary,33738.58,22.4,14.9,0.770032167,7.6,None,Yes,Laptop,55.8,63.6,76.3,60.2,No,None,On-Campus,Yes,18.1,6.8,Low,17.1,Business,4th,-275.14,Good,Average,Moderate,66.7
2569,19,Male,Urban,Middle,Primary,15430.92,96.2,8.3,0.940338388,2.5,Clubs,Yes,None,65.9,64.5,44.6,69.7,Yes,None,Off-Campus,No,28.5,5,Moderate,15.1,Sciences,3rd,5680.56,Good,Excellent,Low,59.6
2570,17,Male,Urban,High,None,30497.47,99.7,16.6,0.787315006,1.1,Both,Yes,Both,78.6,37.2,65,50.3,Yes,None,Off-Campus,Yes,25.7,5.1,Moderate,10.8,Education,2nd,1580.37,Excellent,Average,Moderate,50.833333333333336
2571,26,Male,Rural,Low,Secondary,14373.57,94.3,16.5,0.7481949566658948,5.5,Sports,Yes,None,58.5,76.9,71.8,78.9,No,None,On-Campus,Yes,40.1,7.8,Moderate,9.6,Business,4th,848,Excellent,NA,Moderate,75.86666666666667
2572,20,Male,Rural,Middle,Tertiary,16743.29,61.4,19.6,0.59197813,3.9,Both,No,Both,40.9,54.8,69.4,27,Yes,None,On-Campus,Yes,13.2,7.7,High,22.4,Sciences,4th,5522.63,Excellent,Poor,Moderate,50.4
2573,24,Female,Rural,Low,Secondary,31268.12,28.3,19.1,0.930046694,7.6,None,Yes,Laptop,63,43.1,64.9,50.9,No,None,Off-Campus,No,-3.1,9.1,High,11.3,Education,3rd,4515.31,Good,Good,Moderate,52.96666666666667
2574,21,Male,Urban,Middle,Tertiary,9594.06,92.3,19.5,0.908813169,3.7,None,Yes,Both,81.5,62.1,50,63.5,Yes,Partial,Off-Campus,No,36.6,6.3,Moderate,10.6,Sciences,4th,-911.42,Fair,Excellent,Moderate,58.53333333333333
2575,22,Female,Rural,Middle,Primary,12497.37,75.9,16.2,0.523405257,3.3,Clubs,Yes,None,89.3,81.6,54,71.6,No,None,On-Campus,Yes,40.1,4.8,Moderate,14.6,Business,1st,778.04,Excellent,Excellent,Moderate,69.06666666666666
2576,24,Male,Rural,Low,Secondary,28347.03,38.3,21.4,0.959786728,8.4,Sports,Yes,Smartphone,96.3,60,42.5,65.3,No,None,On-Campus,Yes,59.9,5.5,Low,10.2,Sciences,2nd,2841.06,Fair,Excellent,High,55.93333333333333
2577,28,Male,Rural,Low,Primary,18946.89,99.3,7.8,0.63222105,3.3,Clubs,Yes,None,73.5,46.6,54.3,57,No,Partial,On-Campus,No,38.5,5.7,High,13.4,Education,1st,1625.53,Excellent,Poor,Low,52.63333333333333
2578,27,Female,Rural,Middle,Secondary,52936.88,36.3,12.1,0.58939287,5.2,None,Yes,None,84.8,65.2,67.4,33.1,Yes,Partial,Off-Campus,No,-3.9,4.7,Moderate,17.2,Sciences,3rd,2461.85,Good,Poor,Moderate,55.233333333333334
2579,20,Female,Urban,Middle,Primary,32315.43,90.1,4.3,0.716557761,3.5,None,No,None,59,60.3,55.9,46.5,No,None,Off-Campus,Yes,20,6.9,Low,18.9,Education,1st,2907.97,Good,Poor,Low,54.233333333333334
2580,30,Female,Urban,Middle,Primary,21501.57,94,19.5,0.632011241,5.8,Clubs,Yes,Laptop,88.4,53.9,29,86.1,No,None,On-Campus,Yes,25,10.5,Moderate,15.7,Sciences,2nd,1063.67,Excellent,Good,Moderate,56.33333333333333
2581,26,Female,Urban,Low,Secondary,46469.69,68.5,18.2,0.631225931,6.6,None,Yes,Smartphone,65.3,51.1,66.5,64.3,Yes,Partial,Off-Campus,No,11.4,6.7,High,20.8,Education,3rd,-3254,Excellent,Poor,Moderate,60.63333333333333
2582,29,Male,Rural,Low,Primary,36285.08,30.2,14.6,0.732519171,6.2,None,Yes,Laptop,43.4,61.3,67.7,78.9,Yes,None,Off-Campus,No,32.5,5.6,Moderate,8.3,Engineering,4th,1239.02,Excellent,Good,Moderate,69.3
2583,21,Male,Rural,Low,Primary,27338.41,38.6,24,0.884389567,7.7,Sports,Yes,Smartphone,64,49.8,45,34.7,No,None,On-Campus,No,33.4,5.4,Moderate,18.4,Engineering,2nd,1814.93,Fair,Excellent,High,43.166666666666664
2584,28,Female,Urban,Middle,Tertiary,35907.7,83.6,20.8,0.644381732,11.6,Sports,Yes,None,41.2,60.4,65.2,37.6,Yes,Partial,On-Campus,Yes,43.5,8.9,High,9.5,Engineering,4th,2619.18,Fair,Average,High,54.4
2585,24,Female,Rural,Middle,Tertiary,37532.59,32,14.3,0.852835479,4.3,None,Yes,Both,93.4,81.7,44.2,55.1,Yes,None,On-Campus,No,26.3,9.3,Moderate,18.9,Education,2nd,1925.06,Fair,Excellent,Moderate,60.333333333333336
2586,23,Female,Rural,Middle,Secondary,25798.78,93.7,19.8,0.7481949566658948,4.7,Sports,Yes,Smartphone,83.6,58.4,94.3,60,Yes,None,Off-Campus,No,40.1,6.4,Moderate,20.5,Business,1st,1254.7,Good,NA,Moderate,70.9
2587,18,Other,Rural,Low,Secondary,15214.57,79.5,14,0.761473058,3.9,Sports,Yes,Laptop,66.1,57.9,59.9,53.6,No,None,Off-Campus,No,13.8,5.7,Moderate,15,Arts,1st,3531.99,Good,Poor,Moderate,57.13333333333333
2588,25,Female,Urban,High,Secondary,63402.565,57,10.3,0.600884014,6.3,None,Yes,None,65.5,40,54.6,38.1,Yes,Partial,Off-Campus,Yes,14.7,9.5,High,22.9,Sciences,4th,2262.13,Good,Poor,Moderate,44.233333333333334
2589,28,Female,Urban,Middle,Secondary,28260.82,30.9,15.5,0.796712008,7.8,None,Yes,Laptop,83,43.9,56.6,67.2,Yes,Partial,On-Campus,No,22.9,7.4,Moderate,16.9,Business,4th,2916.89,Excellent,Average,Moderate,55.9
2590,19,Male,Urban,Low,Secondary,22092.63,4.4,7.9,0.748441636,7,Clubs,No,Laptop,57.3,72.3,39.2,42.8,No,None,Off-Campus,Yes,38.3,5.9,Moderate,15.1,Engineering,1st,5769.46,Good,Poor,Low,51.43333333333333
2591,25,Male,Urban,Low,Primary,49156.55,82.8,8.9,0.566985373,4.1,Both,Yes,Smartphone,97.6,61.7,70.9,77.2,No,None,On-Campus,No,25.7,9,Low,15,Engineering,2nd,7818.8,Fair,Good,Low,69.93333333333334
2592,24,Female,Rural,Middle,Primary,49057.89,29.5,17.4,0.568775682,7.3,None,Yes,Smartphone,51.5,61.5,59.9,46.4,No,None,On-Campus,Yes,32,6.4,High,17.4,Engineering,3rd,-204.27,Excellent,Average,Moderate,55.93333333333333
2593,17,Female,Urban,Low,Primary,41751.74,62.1,17.6,0.795558657,2.4,Both,No,Laptop,51.1,71.1,87.6,81,Yes,None,Off-Campus,Yes,46.9,6.4,High,13.1,Sciences,2nd,1333.52,Excellent,Average,Moderate,79.89999999999999
2594,17,Female,Rural,High,Secondary,-2213.79,14.8,24.8,0.900033289,6.9,Both,Yes,Smartphone,53.4,64.9,48.9,54.1,Yes,Partial,Off-Campus,No,31,5.9,High,13.1,Education,1st,1193.13,Good,Average,High,55.96666666666667
2595,20,Male,Rural,Low,Secondary,16269.97,80.1,15.4,0.673420616,2.2,None,Yes,Both,57.3,88.6,33.1,57.4,Yes,None,Off-Campus,Yes,29.2,7.7,Low,12.7,Business,3rd,539.96,Fair,Poor,Moderate,59.699999999999996
2596,26,Female,Urban,Middle,Tertiary,27773.4,0.7,13.7,0.65839481,1.8,Clubs,Yes,Smartphone,42.7,54.8,60.5,34.8,No,None,On-Campus,Yes,33,9.3,High,15.2,Business,4th,6182.17,Excellent,Poor,Moderate,50.03333333333333
2597,28,Male,Urban,Middle,Secondary,35309.12,48.6,12.9,0.949490149,10.4,Clubs,Yes,Both,63.9,83,69.7,57.7,No,None,Off-Campus,No,27.5,4.3,Low,13.2,Education,1st,4789.89,Excellent,Excellent,Moderate,70.13333333333334
2598,30,Female,Urban,Middle,Secondary,11816.88,96.9,18.5,0.598970078,6.8,Both,Yes,None,69,52,31.8,54.8,No,Partial,Off-Campus,No,17.4,6.9,Moderate,9.5,Business,2nd,7158.02,Excellent,Good,Moderate,46.2
2599,29,Male,Rural,Middle,Primary,18027.86,83.3,15.6,0.666377692,1.9,Clubs,Yes,Both,86.3,58.4,55.6,23.7,No,None,On-Campus,No,4.7,5.5,Low,12.3,Engineering,4th,5302.78,Excellent,Average,Moderate,45.9
2600,28,Female,Rural,Middle,Secondary,31554.66,39.4,15.6,0.54153725,-0.8,None,Yes,Smartphone,80.5,62.4,59.9,31.5,Yes,None,Off-Campus,No,48.1,4.4,Low,20.2,Arts,4th,3546.4,Fair,Poor,Moderate,51.266666666666666
2601,27,Male,Rural,Low,None,19994.56,3.9,6.5,0.614116465,6.4,Both,Yes,Both,40.1,57.8,43.7,47.8,Yes,None,Off-Campus,No,35.7,4.7,Low,11.2,Arts,1st,1961.83,Excellent,Average,Low,49.766666666666666
